## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3396e-01   1.4330e-01  -1.9556e+00   7.0914e-01   1.3451e-03   1.3157e+05   6.6639e+05
  2.4037e-01   2.5691e-01  -1.3715e+00   7.0978e-01   5.6877e-04   4.1870e+05   2.1210e+06
  4.3133e-01   4.6050e-01  -7.8740e-01   7.0940e-01   4.5594e-04   1.3269e+06   6.7204e+06
  7.7400e-01   8.2644e-01  -2.0203e-01   7.0928e-01   2.7360e-04   4.1893e+06   2.1218e+07
  1.3889e+00   1.4847e+00   3.8400e-01   7.0939e-01   2.0223e-04   1.3220e+07   6.6954e+07
  2.4922e+00   2.6672e+00   9.6983e-01   7.0930e-01   1.8743e-04   4.1704e+07   2.1123e+08
  4.4721e+00   4.7894e+00   1.5551e+00   7.0935e-01   1.3504e-04   1.3207e+08   6.6892e+08
  8.0249e+00   8.5985e+00   2.1401e+00   7.0929e-01   1.5271e-04   4.1978e+08   2.1262e+09
  1.4400e+01   1.5431e+01   2.7247e+00   7.0933e-01   2.0995e-04   1.3346e+09   6.7595e+09
  2.5840e+01   2.7693e+01   3.3093e+00   7.0934e-01   1.9884e-04   4.2395e+09   2.1473e+10
  4.6368e+01   4.9688e+01   3.8938e+00   7.0933e-01   1.9082e-04   1.3426e+10   6.8001e+10
  8.3204e+01   8.9116e+01   4.4779e+00   7.0931e-01   1.7831e-04   4.2251e+10   2.1400e+11
  1.4930e+02   1.5977e+02   5.0617e+00   7.0929e-01   1.6579e-04   1.3101e+11   6.6357e+11
