## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3396e-01   1.4328e-01  -1.9557e+00   7.6715e-02   2.7757e-03   1.1757e+04   8.4848e+04
  2.4037e-01   2.5681e-01  -1.3718e+00   7.0119e-02   1.4998e-03   3.7212e+04   2.6878e+05
  4.3133e-01   4.6066e-01  -7.8681e-01   7.1620e-02   7.1056e-04   1.1775e+05   8.5076e+05
  7.7400e-01   8.2646e-01  -2.0171e-01   7.1565e-02   4.9544e-04   3.7168e+05   2.6857e+06
  1.3889e+00   1.4847e+00   3.8446e-01   7.0657e-02   3.6141e-04   1.1742e+06   8.4859e+06
  2.4922e+00   2.6672e+00   9.7032e-01   7.0562e-02   2.4506e-04   3.7014e+06   2.6750e+07
  4.4721e+00   4.7899e+00   1.5557e+00   7.0659e-02   1.8924e-04   1.1723e+07   8.4722e+07
  8.0249e+00   8.5999e+00   2.1407e+00   7.0529e-02   1.1546e-04   3.7275e+07   2.6938e+08
  1.4400e+01   1.5434e+01   2.7252e+00   7.0571e-02   8.8980e-05   1.1846e+08   8.5609e+08
  2.5840e+01   2.7696e+01   3.3098e+00   7.0589e-02   9.5957e-05   3.7646e+08   2.7206e+09
  4.6368e+01   4.9700e+01   3.8943e+00   7.0590e-02   8.5899e-05   1.1946e+09   8.6331e+09
  8.3204e+01   8.9146e+01   4.4784e+00   7.0604e-02   7.6099e-05   3.7745e+09   2.7278e+10
  1.4930e+02   1.5987e+02   5.0624e+00   7.0592e-02   6.4948e-05   1.1792e+10   8.5219e+10
