## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3445e-01   1.4414e-01  -1.9502e+00   8.3780e-01   2.8015e-02   3.7788e+05   7.0376e+05
  2.4303e-01   2.6033e-01  -1.3588e+00   8.3526e-01   2.8322e-02   1.2215e+06   2.2749e+06
  4.3931e-01   4.7003e-01  -7.6749e-01   8.3787e-01   2.8051e-02   3.9337e+06   7.3262e+06
  7.9411e-01   8.4915e-01  -1.7557e-01   8.3810e-01   2.8157e-02   1.2578e+07   2.3426e+07
  1.4355e+00   1.5348e+00   4.1662e-01   8.3869e-01   2.8103e-02   3.9595e+07   7.3743e+07
  2.5948e+00   2.7723e+00   1.0079e+00   8.3970e-01   2.8114e-02   1.2068e+08   2.2476e+08
  4.6904e+00   5.0031e+00   1.5981e+00   8.4184e-01   2.8080e-02   3.5095e+08   6.5362e+08
  8.4785e+00   9.0836e+00   2.1945e+00   8.4449e-01   2.8048e-02   1.0385e+09   1.9342e+09
  1.5326e+01   1.6446e+01   2.7881e+00   8.4605e-01   2.7993e-02   3.3234e+09   6.1897e+09
  2.7704e+01   2.9729e+01   3.3800e+00   8.4699e-01   2.7970e-02   1.0733e+10   1.9990e+10
  5.0078e+01   5.3723e+01   3.9716e+00   8.4874e-01   2.7924e-02   3.4344e+10   6.3965e+10
  9.0523e+01   9.7032e+01   4.5627e+00   8.5021e-01   2.7886e-02   1.0864e+11   2.0235e+11
  1.6363e+02   1.7537e+02   5.1546e+00   8.5243e-01   2.7868e-02   3.3873e+11   6.3088e+11
