## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6777e-01   2.8570e-01  -1.2646e+00   1.1967e+00   1.9685e-04   4.2513e+07   6.4556e+07
  4.7996e-01   5.1267e-01  -6.7937e-01   1.1969e+00   5.4209e-05   1.3449e+08   2.0423e+08
  8.6031e-01   9.1957e-01  -9.5016e-02   1.1966e+00   1.0082e-04   4.2215e+08   6.4108e+08
  1.5421e+00   1.6492e+00   4.8893e-01   1.1967e+00   8.5842e-05   1.3077e+09   1.9859e+09
  2.7641e+00   2.9608e+00   1.0739e+00   1.1967e+00   8.9314e-05   4.1336e+09   6.2772e+09
  4.9545e+00   5.3073e+00   1.6574e+00   1.1967e+00   9.0452e-05   1.3175e+10   2.0008e+10
  8.8808e+00   9.5116e+00   2.2407e+00   1.1967e+00   9.0855e-05   4.1873e+10   6.3588e+10
  1.5918e+01   1.7056e+01   2.8247e+00   1.1967e+00   8.9452e-05   1.3325e+11   2.0235e+11
  2.8533e+01   3.0565e+01   3.4080e+00   1.1967e+00   9.1735e-05   4.2622e+11   6.4726e+11
  5.1145e+01   5.4783e+01   3.9915e+00   1.1967e+00   9.2770e-05   1.3477e+12   2.0466e+12
  9.1675e+01   9.8128e+01   4.5743e+00   1.1967e+00   9.7245e-05   4.2148e+12   6.4006e+12
  1.6432e+02   1.7587e+02   5.1578e+00   1.1967e+00   9.9595e-05   1.3029e+13   1.9786e+13
