## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6670e-01   2.8426e-01  -1.2693e+00   1.1742e+00   6.2521e-05   3.2030e+08   4.8834e+08
  4.7427e-01   5.0635e-01  -6.9154e-01   1.1741e+00   5.7829e-05   1.0125e+09   1.5438e+09
  8.4339e-01   9.0132e-01  -1.1486e-01   1.1739e+00   5.9651e-05   3.2080e+09   4.8912e+09
  1.4998e+00   1.6037e+00   4.6128e-01   1.1740e+00   5.5809e-05   1.0147e+10   1.5471e+10
  2.6670e+00   2.8527e+00   1.0371e+00   1.1739e+00   5.4607e-05   3.2059e+10   4.8880e+10
  4.7427e+00   5.0734e+00   1.6127e+00   1.1740e+00   5.1678e-05   1.0119e+11   1.5429e+11
  8.4339e+00   9.0218e+00   2.1882e+00   1.1740e+00   5.0682e-05   3.1892e+11   4.8625e+11
  1.4998e+01   1.6044e+01   2.7639e+00   1.1740e+00   4.9646e-05   1.0028e+12   1.5290e+12
  2.6670e+01   2.8527e+01   3.3393e+00   1.1740e+00   5.0386e-05   3.1382e+12   4.7848e+12
  4.7427e+01   5.0710e+01   3.9146e+00   1.1740e+00   5.2027e-05   9.7566e+12   1.4876e+13
  8.4339e+01   9.0130e+01   4.4896e+00   1.1740e+00   5.3239e-05   3.0054e+13   4.5823e+13
  1.4998e+02   1.6016e+02   5.0645e+00   1.1740e+00   5.4560e-05   9.0883e+13   1.3857e+14
