## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6670e-01   2.8429e-01  -1.2696e+00   1.2009e+00   2.5560e-02   2.0432e+07   3.7416e+07
  4.7427e-01   5.0581e-01  -6.9280e-01   1.2009e+00   2.5521e-02   6.4624e+07   1.1834e+08
  8.4339e-01   9.0039e-01  -1.1581e-01   1.2007e+00   2.5527e-02   2.0510e+08   3.7559e+08
  1.4998e+00   1.6029e+00   4.6096e-01   1.2006e+00   2.5532e-02   6.5012e+08   1.1905e+09
  2.6670e+00   2.8521e+00   1.0371e+00   1.2007e+00   2.5536e-02   2.0576e+09   3.7680e+09
  4.7427e+00   5.0737e+00   1.6129e+00   1.2007e+00   2.5530e-02   6.5075e+09   1.1917e+10
  8.4339e+00   9.0241e+00   2.1886e+00   1.2009e+00   2.5526e-02   2.0576e+10   3.7679e+10
  1.4998e+01   1.6048e+01   2.7642e+00   1.2010e+00   2.5533e-02   6.5032e+10   1.1909e+11
  2.6670e+01   2.8537e+01   3.3397e+00   1.2013e+00   2.5513e-02   2.0529e+11   3.7593e+11
  4.7427e+01   5.0736e+01   3.9151e+00   1.2022e+00   2.5467e-02   6.4549e+11   1.1821e+12
  8.4339e+01   9.0166e+01   4.4901e+00   1.2040e+00   2.5386e-02   2.0078e+12   3.6768e+12
  1.4998e+02   1.6025e+02   5.0651e+00   1.2069e+00   2.5342e-02   6.1489e+12   1.1260e+13
