## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3445e-01   1.4402e-01  -1.9508e+00   7.5649e-01   6.2652e-04   1.2308e+06   2.3597e+06
  2.4303e-01   2.6004e-01  -1.3594e+00   7.5562e-01   3.0690e-04   3.9837e+06   7.6379e+06
  4.3931e-01   4.6975e-01  -7.6738e-01   7.5510e-01   2.1424e-04   1.2846e+07   2.4630e+07
  7.9411e-01   8.4945e-01  -1.7454e-01   7.5553e-01   1.9640e-04   4.1174e+07   7.8941e+07
  1.4355e+00   1.5359e+00   4.1777e-01   7.5563e-01   1.6092e-04   1.2932e+08   2.4794e+08
  2.5948e+00   2.7735e+00   1.0086e+00   7.5562e-01   1.4772e-04   3.9267e+08   7.5286e+08
  4.6904e+00   5.0048e+00   1.5986e+00   7.5555e-01   1.5588e-04   1.1369e+09   2.1797e+09
  8.4785e+00   9.0887e+00   2.1950e+00   7.5553e-01   1.4880e-04   3.3655e+09   6.4527e+09
  1.5326e+01   1.6454e+01   2.7885e+00   7.5551e-01   1.4398e-04   1.0801e+10   2.0709e+10
  2.7704e+01   2.9744e+01   3.3804e+00   7.5552e-01   1.3837e-04   3.4962e+10   6.7031e+10
  5.0078e+01   5.3750e+01   3.9721e+00   7.5552e-01   1.2626e-04   1.1289e+11   2.1644e+11
  9.0523e+01   9.7136e+01   4.5638e+00   7.5552e-01   1.2148e-04   3.6327e+11   6.9649e+11
  1.6363e+02   1.7552e+02   5.1554e+00   7.5551e-01   1.1545e-04   1.1596e+12   2.2233e+12
