## {'min_sep': 0.1, 'max_sep': 220.0, 'bin_size': 0.6, 'sep_units': 'arcmin', 'var_method': 'sample', 'coords': 'spherical', 'metric': 'Euclidean', 'corr': 'NK'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3445e-01   1.4407e-01  -1.9505e+00   6.5263e-01   1.4243e-02   9.6344e+05   4.5532e+06
  2.4303e-01   2.6018e-01  -1.3590e+00   6.5238e-01   1.4457e-02   3.1383e+06   1.4832e+07
  4.3931e-01   4.7004e-01  -7.6684e-01   6.5251e-01   1.4430e-02   1.0255e+07   4.8463e+07
  7.9411e-01   8.5039e-01  -1.7347e-01   6.5250e-01   1.4377e-02   3.3641e+07   1.5899e+08
  1.4355e+00   1.5392e+00   4.1998e-01   6.5255e-01   1.4392e-02   1.1027e+08   5.2116e+08
  2.5948e+00   2.7844e+00   1.0127e+00   6.5255e-01   1.4379e-02   3.6057e+08   1.7040e+09
  4.6904e+00   5.0351e+00   1.6049e+00   6.5276e-01   1.4373e-02   1.1766e+09   5.5606e+09
  8.4785e+00   9.1037e+00   2.1968e+00   6.5317e-01   1.4361e-02   3.8272e+09   1.8087e+10
  1.5326e+01   1.6457e+01   2.7887e+00   6.5368e-01   1.4348e-02   1.2424e+10   5.8717e+10
  2.7704e+01   2.9743e+01   3.3805e+00   6.5412e-01   1.4297e-02   4.0360e+10   1.9074e+11
  5.0078e+01   5.3749e+01   3.9722e+00   6.5514e-01   1.4244e-02   1.2994e+11   6.1410e+11
  9.0523e+01   9.7087e+01   4.5634e+00   6.5673e-01   1.4179e-02   4.1363e+11   1.9548e+12
  1.6363e+02   1.7548e+02   5.1552e+00   6.5894e-01   1.4143e-02   1.3002e+12   6.1445e+12
