## {'min_sep': 0.1, 'max_sep': 220.0, 'bin_size': 0.6, 'sep_units': 'arcmin', 'var_method': 'sample', 'coords': 'spherical', 'metric': 'Euclidean', 'corr': 'NK'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3445e-01   1.4396e-01  -1.9510e+00   6.5001e-01   5.4359e-05   1.5341e+07   7.2491e+07
  2.4303e-01   2.6014e-01  -1.3587e+00   6.4994e-01   4.1708e-05   5.0064e+07   2.3657e+08
  4.3931e-01   4.7053e-01  -7.6560e-01   6.4995e-01   2.5091e-05   1.6409e+08   7.7536e+08
  7.9411e-01   8.5154e-01  -1.7232e-01   6.4994e-01   3.0260e-05   5.3763e+08   2.5404e+09
  1.4355e+00   1.5404e+00   4.2031e-01   6.4994e-01   2.7078e-05   1.7583e+09   8.3086e+09
  2.5948e+00   2.7853e+00   1.0125e+00   6.4993e-01   2.6870e-05   5.7467e+09   2.7155e+10
  4.6904e+00   5.0357e+00   1.6046e+00   6.4993e-01   2.6046e-05   1.8773e+10   8.8710e+10
  8.4785e+00   9.1032e+00   2.1966e+00   6.4993e-01   2.5900e-05   6.1302e+10   2.8967e+11
  1.5326e+01   1.6457e+01   2.7886e+00   6.4993e-01   2.5071e-05   1.9986e+11   9.4439e+11
  2.7704e+01   2.9744e+01   3.3805e+00   6.4992e-01   2.5378e-05   6.4843e+11   3.0640e+12
  5.0078e+01   5.3734e+01   3.9719e+00   6.4992e-01   2.5160e-05   2.0812e+12   9.8340e+12
  9.0523e+01   9.7059e+01   4.5631e+00   6.4993e-01   2.4756e-05   6.5930e+12   3.1154e+13
  1.6363e+02   1.7539e+02   5.1547e+00   6.4993e-01   2.3678e-05   2.0506e+13   9.6897e+13
