## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6670e-01   2.8494e-01  -1.2680e+00   1.2170e-01   1.0851e-02   5.2203e+02   4.7970e+03
  4.7427e-01   5.0623e-01  -6.9306e-01   3.5983e-02   5.0158e-03   1.6525e+03   1.5203e+04
  8.4339e-01   9.0050e-01  -1.1701e-01   1.1430e-02   5.1705e-03   5.0064e+03   4.6028e+04
  1.4998e+00   1.5991e+00   4.5745e-01   5.4747e-03   2.6834e-03   1.5642e+04   1.4376e+05
  2.6670e+00   2.8438e+00   1.0335e+00   5.2887e-03   1.2015e-03   4.8768e+04   4.4840e+05
  4.7427e+00   5.0604e+00   1.6102e+00   3.7198e-03   7.8928e-04   1.5222e+05   1.3994e+06
  8.4339e+00   9.0061e+00   2.1868e+00   3.4266e-03   5.2894e-04   4.7717e+05   4.3871e+06
  1.4998e+01   1.6026e+01   2.7631e+00   1.8830e-03   6.8552e-04   1.4940e+06   1.3736e+07
  2.6670e+01   2.8507e+01   3.3389e+00   1.7004e-03   6.1510e-04   4.6668e+06   4.2905e+07
  4.7427e+01   5.0695e+01   3.9144e+00   1.3489e-03   6.2702e-04   1.4519e+07   1.3348e+08
  8.4339e+01   9.0110e+01   4.4896e+00   1.0697e-03   4.5947e-04   4.4857e+07   4.1240e+08
  1.4998e+02   1.6015e+02   5.0645e+00   1.0253e-03   4.2021e-04   1.3656e+08   1.2555e+09
