## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3396e-01   1.4341e-01  -1.9549e+00   3.2697e-01   2.6615e-03   2.4936e+04   2.0565e+05
  2.4037e-01   2.5691e-01  -1.3716e+00   3.2583e-01   1.6236e-03   7.8898e+04   6.5060e+05
  4.3133e-01   4.6062e-01  -7.8722e-01   3.2580e-01   7.1860e-04   2.4994e+05   2.0611e+06
  7.7400e-01   8.2625e-01  -2.0226e-01   3.2608e-01   3.4692e-04   7.8759e+05   6.4946e+06
  1.3889e+00   1.4840e+00   3.8376e-01   3.2642e-01   2.9065e-04   2.4883e+06   2.0519e+07
  2.4922e+00   2.6665e+00   9.6984e-01   3.2627e-01   2.0789e-04   7.8510e+06   6.4743e+07
  4.4721e+00   4.7892e+00   1.5553e+00   3.2623e-01   1.5394e-04   2.4875e+07   2.0514e+08
  8.0249e+00   8.5988e+00   2.1404e+00   3.2605e-01   1.4931e-04   7.9096e+07   6.5227e+08
  1.4400e+01   1.5431e+01   2.7249e+00   3.2611e-01   1.2511e-04   2.5141e+08   2.0733e+09
  2.5840e+01   2.7695e+01   3.3095e+00   3.2611e-01   1.1658e-04   7.9893e+08   6.5883e+09
  4.6368e+01   4.9684e+01   3.8938e+00   3.2613e-01   1.1719e-04   2.5300e+09   2.0863e+10
  8.3204e+01   8.9122e+01   4.4781e+00   3.2607e-01   1.2303e-04   7.9715e+09   6.5736e+10
  1.4930e+02   1.5980e+02   5.0619e+00   3.2605e-01   1.1223e-04   2.4741e+10   2.0403e+11
