## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6670e-01   2.8439e-01  -1.2695e+00   3.2658e-01   5.2949e-04   3.9537e+05   3.2600e+06
  4.7427e-01   5.0545e-01  -6.9389e-01   3.2612e-01   3.8392e-04   1.2285e+06   1.0130e+07
  8.4339e-01   8.9894e-01  -1.1760e-01   3.2639e-01   1.9239e-04   3.8111e+06   3.1426e+07
  1.4998e+00   1.6002e+00   4.5933e-01   3.2595e-01   1.7072e-04   1.1817e+07   9.7446e+07
  2.6670e+00   2.8488e+00   1.0361e+00   3.2605e-01   1.2792e-04   3.6659e+07   3.0231e+08
  4.7427e+00   5.0697e+00   1.6123e+00   3.2600e-01   1.2108e-04   1.1415e+08   9.4134e+08
  8.4339e+00   9.0197e+00   2.1882e+00   3.2603e-01   1.2245e-04   3.5664e+08   2.9410e+09
  1.4998e+01   1.6040e+01   2.7637e+00   3.2605e-01   1.2421e-04   1.1141e+09   9.1872e+09
  2.6670e+01   2.8520e+01   3.3391e+00   3.2607e-01   1.1439e-04   3.4764e+09   2.8668e+10
  4.7427e+01   5.0719e+01   3.9147e+00   3.2606e-01   1.1939e-04   1.0830e+10   8.9309e+10
  8.4339e+01   9.0162e+01   4.4900e+00   3.2605e-01   1.1979e-04   3.3515e+10   2.7638e+11
  1.4998e+02   1.6020e+02   5.0647e+00   3.2604e-01   1.0815e-04   1.0223e+11   8.4305e+11
