## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  1.3396e-01   1.4336e-01  -1.9552e+00   2.5089e-01   6.0573e-04   9.4520e+04   8.4897e+05
  2.4037e-01   2.5701e-01  -1.3712e+00   2.5198e-01   5.9797e-04   3.0089e+05   2.7020e+06
  4.3133e-01   4.6072e-01  -7.8704e-01   2.5137e-01   4.0296e-04   9.5268e+05   8.5551e+06
  7.7400e-01   8.2660e-01  -2.0194e-01   2.5146e-01   2.0489e-04   3.0054e+06   2.6988e+07
  1.3889e+00   1.4846e+00   3.8397e-01   2.5148e-01   1.6224e-04   9.4892e+06   8.5222e+07
  2.4922e+00   2.6671e+00   9.6986e-01   2.5149e-01   1.6947e-04   2.9959e+07   2.6906e+08
  4.4721e+00   4.7896e+00   1.5552e+00   2.5155e-01   1.1842e-04   9.4933e+07   8.5260e+08
  8.0249e+00   8.5991e+00   2.1401e+00   2.5156e-01   1.0807e-04   3.0186e+08   2.7111e+09
  1.4400e+01   1.5431e+01   2.7246e+00   2.5155e-01   1.1017e-04   9.6004e+08   8.6220e+09
  2.5840e+01   2.7687e+01   3.3091e+00   2.5156e-01   1.1116e-04   3.0502e+09   2.7394e+10
  4.6368e+01   4.9684e+01   3.8938e+00   2.5156e-01   1.1502e-04   9.6745e+09   8.6886e+10
  8.3204e+01   8.9126e+01   4.4781e+00   2.5155e-01   1.1437e-04   3.0486e+10   2.7379e+11
  1.4930e+02   1.5979e+02   5.0618e+00   2.5153e-01   1.0515e-04   9.4649e+10   8.5003e+11
