## {'coords': 'spherical', 'metric': 'Euclidean', 'sep_units': 'arcmin', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.6670e-01   2.8509e-01  -1.2674e+00   3.9661e-01   1.0652e-02   9.6548e+02   8.0740e+03
  4.7427e-01   5.0580e-01  -6.9401e-01   3.1663e-01   6.2051e-03   2.9916e+03   2.5027e+04
  8.4339e-01   8.9965e-01  -1.1799e-01   2.9686e-01   4.5305e-03   9.1542e+03   7.6576e+04
  1.4998e+00   1.5994e+00   4.5774e-01   2.8981e-01   4.4523e-03   2.8472e+04   2.3817e+05
  2.6670e+00   2.8445e+00   1.0339e+00   2.8936e-01   4.0760e-03   8.8383e+04   7.3899e+05
  4.7427e+00   5.0621e+00   1.6107e+00   2.8752e-01   4.1548e-03   2.7545e+05   2.3027e+06
  8.4339e+00   9.0081e+00   2.1871e+00   2.8824e-01   3.7099e-03   8.6189e+05   7.2046e+06
  1.4998e+01   1.6029e+01   2.7633e+00   2.8769e-01   3.5882e-03   2.6979e+06   2.2552e+07
  2.6670e+01   2.8513e+01   3.3391e+00   2.8736e-01   3.5651e-03   8.4336e+06   7.0489e+07
  4.7427e+01   5.0711e+01   3.9147e+00   2.8695e-01   3.4258e-03   2.6298e+07   2.1981e+08
  8.4339e+01   9.0145e+01   4.4899e+00   2.8673e-01   3.2879e-03   8.1680e+07   6.8273e+08
  1.4998e+02   1.6024e+02   5.0651e+00   2.8648e-01   3.2020e-03   2.5081e+08   2.0965e+09
